user_prompt,output,유형,극성,시제,확실성
"한편 헌법재판소는 지난달 26일 음주운전이나 음주측정 거부 전력이 있는 운전자가 다시 범행을 저지를 경우 가중처벌하도록 한 도로교통법 제148조의2 제1항이 위헌이라고 결정, 윤창호법은 효력을 잃었다.","사실형,부정,과거,확실",사실형,부정,과거,확실
당시 정부는 에너지 절약과 낭비 방지 차원에서 신규 전자유기장 허가를 내주지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
넥슨(대표 이정헌)이 매년 개최하는 국내 최대 게임 지식공유 행사 ＇넥슨개발자콘퍼런스(NDC)＇가 신종 코로나바이러스 감염증(코로나19) 우려에 잠정 연기됐다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
괴산읍사무소는 이 노인을 수소문했으나 신원을 알아내지 못했다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
퇴직 후에도 한국방재협회 회장을 지내는 등 토목과 인연을 놓지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
"1970년은 강남 개발이 한창이던 시기로, 봉은사 당시 주지는 사찰 소유이던 땅을 판매 거부했다.","사실형,부정,과거,확실",사실형,부정,과거,확실
"깃대가 휘어질 정도로 불어닥친 강풍 속에서도 미국여자프로골프(LPGA) 투어 13년 차 베테랑 박희영(33, 이수그룹)은 집중력이 흐트러지지 않았다.","사실형,부정,과거,확실",사실형,부정,과거,확실
이로써 간첩 활동이 중단돼 명나라 구원병이 도착했다는 정보가 왜군에 들어가지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
"연봉이 1억원을 넘는 근로자의 환급액은 평균 276만원에 이르렀고, 이들 가운데 1123명은 결정세액이 없어 근로소득세를 물지 않았다.","사실형,부정,과거,확실",사실형,부정,과거,확실
제품을 개발하면서 가장 힘들었던 점은 대체 의약품의 경우 현행법상 건강기능식품으로밖에 허가가 나지 않는다는 사실이었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
그간 골든글로브는 아시아 콘텐츠에 대한 관심이 크지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
결과적으로 10만 양병설은 조선이 망할 때까지 구현되지 못한다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
하지만 이때만 해도 이 회장 진영은 마음 편하게 웃을 수 없었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
묘족 군대도 겁에 질려 쉽게 나서지 못했다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
"요즘에는 기능성을 인정받은 제품을 광고를 통해 알릴 수 있게 되었지만, 당시에는 아예 광고도 할 수 없었다.","사실형,부정,과거,확실",사실형,부정,과거,확실
21대 영조는 긴 통치 기간만큼이나 많은 글씨를 남겼지만 솜씨는 빼어나다고 할 수 없다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
행정소송 1심 판결이 나왔지만 아직 모든 소송이 정리된 것은 아니다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
기생충은 이날 각본상과 감독상 후보에도 이름을 올렸으나 수상으로 연결되지는 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
그래도 진짜 내 집에 들어간다며 인테리어 구상에 들떴던 그는 지난해 12·16 부동산대책이 본인에게 어떤 영향을 미칠지 가늠하지 못했다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
혹시 우리 지역에 감염자가 살고 있지 않을까 하는 마음에 링크를 클릭했지만 별다른 정보를 얻을 수 없었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
영등포구 내에서도 당산동은 전통 부촌인 여의도나 재개발 사업이 활발한 영등포동과 달리 주거지역으로 이름을 널리 알리지는 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
전시에서 탁영은 두 형의 책문만 대신 지어주고 자기 것은 짓지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
49건은 현재 중재부 구성 등 절차가 진행 중이며 4건은 2019년 이전에 판매된 차량에 대한 것이어서 중재 절차가 진행되지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
PC온라인게임과 달리 짧은 수명 탓에 중소규모 기업이 오래 버티기도 힘들었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
경상우수사 원균은 많은 배를 거느리고 있었지만 멀리서 왜군이 부산에 상륙하는 것을 쳐다볼 뿐 아무 일도 하지 못했다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
이후로도 장시간 사이트 접속이 원활하지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
또 수술실 CCTV를 도입한 이후 지금까지 촬영녹화된 영상물 사본을 요청한 사례는 한 건도 없었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
당시 심리학자들은 ＂인간은 자신의 행동을 스스로 창출하는 존재가 아니라 환경적 상황에서 행동목록을 습득해 온 유기체＂에 불과하다는 스키너의 주장에 동조하지 않았다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
첫 홀에서는 퍼터가 필요 없었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
둔촌주공 재건축 조합은 지난 2월 말부터 HUG와 일반분양가 사전 협의를 해왔으나 절충점을 찾지 못했다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
손흥민은 활발히 움직였지만 결정적인 기회는 한 번도 없었다.,"사실형,부정,과거,확실",사실형,부정,과거,확실
