user_prompt,output,유형,극성,시제,확실성
＇DNF Duel＇의 여세를 몰아 ＇던전앤파이터 모바일＇의 인기를 계속 이어간다는 전략이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
그리고 체중조절에도 상당한 효과를 얻을 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
DC형의 경우 디폴트 옵션을 도입하려면 노사 합의가 이뤄져야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
한국에선 최고 에이스였지만 세인트루이스에선 선발 로테이션 경쟁에서 살아남아야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
원가의 적지 않은 부분을 차지했던 캔용기 제조비용 등이 과세표준에서 빠지기 때문이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
직접 방향키를 조작해 사무실까지 발을 옮겨야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
그마저도 배송비를 포함하면 개당 5000원에 가까운 가격에 구매해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
부가가치는 적지만 수작업으로 일일이 전선 다발을 정리해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
이때 절약하는 지원금이 바로 지방 대학 몫이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
계약서 작성이나 분쟁 해결 과정에서 이런 원칙과 기준을 조금이라도 알면 큰 도움이 될 것이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
＇아무축하 챌린지＇는 툰스푼 서비스 페이지 리뉴얼을 축하하는 축전을 제작한 뒤 ＇이벤트 응모작＇ 페이지에 업로드하면 참여할 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
정부의 정책이든 개인의 투자든 우선은 ＇팩트＇를 정확히 파악해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
보다 현명하게 대응하기 위해서다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
코로나19 이후 세계는 지금과는 아주 다를 것이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
업무량은 같은데 인력이 갑자기 줄어든 경우도 특별연장근로 인가 대상이 될 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"100그루의 나무와 40여 톤의 생화로 도심 속 숲을 구현한 연작×팀보타 특별전은 시각, 촉각, 후각, 미각, 청각까지 오감으로 자연의 통식물 에너지를 느끼게 한다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"운항 중인 항공기 기체 상태와 비행에 필요한 정보를 조종사에게 제공하는 조종석 항공전자장비처럼 주행 중인 자동차의 모든 정보를 직관적으로 운전자에게 보여주는 풀컬러 그래픽의 12.3인치 헤드업 인스트루먼트패널과 8인치 터치스크린은 내비게이션을 비롯한 차량의 각종 정보와 인포테인먼트시스템을 나타내주며, 응답이 빠른 토글스위치는 모바일, 라디오, 실내 온도조절 등 주요 기능을 직관적으로 조작할 수 있다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
지난해 7월 ＇불꽃축제 잔.악.무.도.＇에서 처음 선보인 ＇화염의 승부＇가 재등장하고 ＇전설들의 전장＇ 난투도 즐길 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"축산물 이력제는 기존에 소고기, 돼지고기에만 적용됐지만 닭, 오리, 계란으로 확대돼 원산지와 사육자, 등급 정보를 손쉽게 확인할 수 있다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
기업들은 앞으로 리스크 분산에 더 많은 돈을 써야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"성적에 따라 기분 좋게 ＇휴식 겸 훈련＇을 할 수도 있고, 괜히 찜찜한 마음으로 긴긴 시간을 버텨야 할 수도 있어서다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
대사증후군 진단을 받으면 식욕억제제나 지방흡수를 억제하는 약물 및 인슐린 저항성을 개선하는 약물로 치료를 받게 되지만 약을 쓰기 전에 근본적인 치유방법이 무엇일까를 한번 깊이 고민해보아야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
환경부와 협약을 맺은 15개 민간 사업장도 자체적인 저감조치를 시행해야하며 공공부문 차량 2부제에 경차도 의무적으로 참여해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
배송비까지 포함해 2500~3000원대에 구매할 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
5인 미만 영세 자영업자에게 돌아갈 수 있는 쿠폰을 제로페이와 연동해 시민들에게 일정액을 지급하고 소비하게 하는 것이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"얼리어답터를 겨냥한 사전예약 기간이 3월 3일로 끝났고, 이제는 6일 정식 출시 이후 일반 소비자들의 선택을 얼마나 받을지가 관건이기 때문이다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
이를 통해 기억력과 인지기능이 향상되고 몸동작이 민첩해지는 보너스도 얻게 된다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
익사한 사람도 살릴 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
가령 ＇크립토키티＇는 최초의 NFT 표준을 적용했다는 역사성과 상징성을 가지기에 각광 받을 수 있었다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
미국 금리가 한국보다 높은 금리 역전 현상이 계속되면 더 높은 금리를 주는 해외로 투자자금이 유출되고 달러당 원화값은 한층 떨어질 수밖에 없다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
이런 처방을 받은 환자들이 어떤 상태에 빠질지는 한번 생각해 볼 일이다,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
머플러에서 검은 그을림이 묻어 나오면 연료 종류와 상관없이 엔진 이상이며 가솔린차는 인젝터 및 점화플러그를 디젤차는 엔진과 매연저감장치인 DPF를 점검해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"해병대용 상륙헬기는 적어도 5년간은 1인2역의 역할을 할 MUH-1 마린온 무장형 모델이 그 역활을 수행해야 하기에, 탑재 및 장착되는 표적획득지시장비(TADS), 미사일교란투발장치(CMDS), 레이저/미사일/레이더경보수신기(LWR, MWR, RWR)와 국산 공대지미사일 그리고 동체, 엔진, 조종석, 블레이드에 이미 적용된 12.7mm 및 14.5mm탄 대응 방호설계 외에 추가적인 방호능력과 동력성능 향상도 추진되어야 할 것이다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"문제의 해결은 잘 정비된 위기관리 시스템과, 바이러스에 굴복하지 않고 차분하게 일상을 영위하면서 슬기롭게 극복해나가는 것이다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"특히 한국은행이 물가 안정에 중점을 두면서 기준금리 추가 인상 가능성이 높게 점쳐지는데, 이 경우 정책 대출 금리 역시 추가 인상이 불가해진다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"또한 오프라인 실무교육은 총 6회 진행되며, 수강생은 생애설계 상담 진행 시 필요한 워크시트 작성법 및 상담기법을 배울 수 있다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"탑재되는 APG-82 AESA 레이더, Fly By Wire 시스템, 전방 적외선 감시기 그리고 개선된 비행 제어 및 미션 컴퓨터와 ECM 장치, 위성 통신장비에 와이드 스크린 디스플레이와 신형 HMD 고글 등의 항전시스템과 동력 성능이 향상된 쌍발 엔진이 조종사들에게 강력한 성능을 제공할 것이다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
"자동차는 단순한 철강 상품이 아니라 안전, 환경, 경제상품이며, 기록에 의해 과학적이고 체계적으로 관리할 때 세 가지를 동시에 충족시킬 수 있다.","추론형,긍정,미래,확실",추론형,긍정,미래,확실
메모지 한 장이면 시작할 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
특히 최우수상 1명에게는 아이패드 프로와 2세대 애플 펜슬을 수여하며 수상자 전원은 툰스푼 페이지에서 사용할 수 있는 온라인 뱃지 아이템도 받을 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
신용카드 매출 감소액 등 증빙서류를 갖추고 먼저 신청하도록 하는 방법도 있을 것이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
영화 인물들은 계단을 내려와 터널로 진입하지만 코스대로 경복궁역에서 출발하면 터널을 통과해야 비로소 계단을 볼 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
국민의 건강권 차원에서 시민들도 자발적으로 ＇경유차 안 사고 안타기＇ 운동 실천과 배출가스 1등급 친환경차타기 운동에 적극적으로 동참해야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
이번 조치에 따라 3일 수도권에 있는 공공기관 운영 사업장과 건설 공사장에서는 운영 시간을 단축하거나 조정해야한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
또 민간 차원의 교류 확대는 상대국과의 갈등이 일방적으로 고조되는 것을 막아주는 효과도 기대할 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
사람들의 사고도 달라질 것이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
코로나19가 재촉할 역(逆)세계화의 흐름에 가장 큰 충격을 받을 나라는 한국이다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
고전에서 문화유적의 또 다른 모습을 찾아볼 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
"＂그게 바로 영화가 되는 건 아니지만, 영화를 만들 때 그런 감정을 꺼내다 쓴다.＂","추론형,긍정,미래,확실",추론형,긍정,미래,확실
정부에 따르면 현재 ℓ당 573원까지 내려간 휘발유 제품 유류세는 탄력세율을 적용해 추가로 57원 더 떨어뜨릴 수 있다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
노후 경유차는 DPF(매연저감장치)에 카본이 쌓이면 저속에서 출력과 연비가 저하되기 때문에 주기적인 클리닝과 엔진 점검을 받아야 한다.,"추론형,긍정,미래,확실",추론형,긍정,미래,확실
