user_prompt,output,유형,극성,시제,확실성
그러므로 면역력과 자생력이 저하된 환자들의 문제와 의약품의 부작용과 후유증에 관한 문제에는 대체 의약품이 최선의 대안이라고 할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
그리고 중국처럼 북한도 한낱 바이러스 하나 때문에 체제가 흔들릴 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
또 도 예산을 한꺼번에 다 써버리면 그야말로 굶어 죽기 일보 직전인 한계계층이나 자영업자가 오히려 더 늘 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
하지만 면역력이 저하된 상태에서 외부 바이러스가 침투하면 감염이 될 가능성이 높다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"고진영(1위), 박성현(2위), 김세영(6위), 이정은(9위), 김효주(12위)에 이어 6위인 박인비로서는 최소 2명을 제쳐야 태극마크를 다시 달고 디펜딩 챔피언 자격으로 올림픽 무대에 설 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"더 두려운 사실은 제2, 제3의 변종 바이러스가 계속 덮칠 수 있다는 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"웨딩홀을 장식하는 플라워 데코는 물론, 서울 전경이 한눈에 보이는 21층의 루프톱 웨딩홀과 함께 LED 미디어월로 로맨틱하고도 드라마틱한 결혼식이 가능한 2층 연회장 가운데 장소를 선택할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
우선 둘 이상의 내국법인이 공동인력·연구개발 및 공동시설투자를 위해 2022년 12월 31일까지 소재·부품·장비 관련 기업의 주식이나 출자지분을 취득할 경우 취득가액의 5%를 세액공제 받을 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이번 추가 연장으로 인해 항공업계에는 공항시설 사용료 296억원과 상업시설 임대료 3140억원, 업무시설 임대료 130억원 등 총 3566억원의 지원효과가 있을 것으로 기대된다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
다만 상병수당의 본격 도입을 위해서는 재원 마련이라는 난관을 지나야 한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
비디오몬스터는 숏폼 영상 솔루션인 ＇비디오몬스터＇ 고객인 소상공인과 소규모 사업주를 지속적으로 확대하고 롱폼 영상 제작 솔루션 비브 사용자로 일반인을 새롭게 유입하게 되면서 사업의 시너지 효과를 낼 수 있을 것으로 기대하고 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"＇올림픽의 해＇인 2020년, 골프계에 과연 어떤 일들이 펼쳐질지 미리 점쳐 본다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이들 게임은 국내 구글 플레이 매출 톱10 진입이 예상되는 기대작이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"약을 오랫동안 복용하면 자생력과 면역력이 약화되고 세포의 변질이 심화되기 때문인데, 이런 경우 대체 의약품이 최선의 대안이 될수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이 밖에 콧물이 목 뒤로 넘어가는 ＇후비루＇일 때 잦은 기침이 발생할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"더구나 열혈 지지자의 경우 강성 친문, 강성 친조국 성향 정당에 더 마음이 갈 수도 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"수수꽃다리는 북한에서 주로 자라지만 우리나라 중부지역에서도 많이 식재되고 있는데, 토종이 아닌 이식에 성공해 원예화된 케이스라 할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"단, 치아 사이에 낀 이물질을 제대로 제거하기 위해 양치질을 너무 오래 하면 치약에 들어 있는 마모제와 칫솔의 물리적인 작용으로 치아 표면이 마모되거나 잇몸에 상처가 날 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
다만 3년 안에 다른 은행 담보대출 상품으로 갈아타면 대출금의 최대 1.2%를 중도상환 수수료로 물어야 할 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
특히 루프톱 웨딩의 경우 세계적인 여행사이트 투어스캐너에서 ＇전 세계 루프톱 베스트50＇에 선정한 ＇클라우드＇에서 하객들이 칵테일을 즐길 수 있으며 2층 연회장 살롱과 라이브 스트리밍이 되어서 2층에서도 예식 장면을 볼 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
한국전쟁 참전용사와 한인커뮤니티라는 두 매개를 활용하면 USA250 사업에서 우리의 할 일이 보일 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"탑승 후에, 이루어지는 기내 서비스 중에 밀 서비스는 좌석 등급에 따라 내용물은 전처럼 좌석 등급에 따라 차등화로 구성되겠지만, 제공되는 형태는 이코노미 클래스 방식으로 제공될 것으로 예상되며, 단거리 노선의 경우는 음식과 음료 모두 탑승 게이트에서 사전 지급하는 방식으로 승객과 승무원간에 불필요한 접촉을 줄이는 방향으로 이루어질 수도 있어 보인다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"짝수년인 올해 9월에는 광주 비엔날레와 부산 비엔날레, 서울미디어시티 비엔날레 등이 일제히 열려 미술 애호가들의 발걸음이 분주해질 것으로 보인다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
