user_prompt,output,유형,극성,시제,확실성
＂규제가 안 줄어드는 것은 거기에 이념이 들어가 있기 때문이다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
대다수 코인이 상승 중인 상황에서 많이 오른 코인이 약간의 조정을 받는 모습입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂학은 날마다 목욕을 하지 않아도 희고, 까마귀는 날마다 검정 칠을 안해도 검소.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"반대로 춥고 어둡다면 바이러스 생존에 도움이 되며, 춥고, 어두운 데다 산소까지 없다면 최적입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂퍼트를 할 때 볼을 밀어 치면 경사를 잘 타지 않고 그대로 밀려나가는 경우가 많다. ＇툭＇ 하고 끊어 치는 느낌의 스트로크란 백스윙보다 폴로스루를 짧게 가져가는 느낌으로 미는 느낌과 때리는 느낌의 중간 정도로 생각하면 쉽다. 퍼팅 연습을 해보면 살짝 감이 오게 된다＂는 설명입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
총선을 전후해 최대 100개에 달하는 군소정당이 생길 수 있다는 전망이 나오는 가운데 벌써부터 비례대표 의석을 겨냥한 ＇이색 신당＇이 눈길을 끕니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂전 아직 ＇기생충＇ 촬영 현장에 있고 모든 장비는 고장 난 상태고요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"시짱 자치구, 칭하이성, 신장 자치구, 인도 카슈미르 일부에 걸친 이 고원의 평균 해발고도는 4500m입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"과학자들, 특히 바이러스를 연구하는 과학자들은 이 온난화에 주목하고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
미목(눈썹과 눈) 어찌 그리도 명랑한가.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
데이터 스토리지 서비스를 제공하는 람다(LAMB)는 전일 대비 17% 상승 중입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
많은 이들이 미국 주가 상승의 원인으로 달러 발행 총량을 좌지우지하는 미국 연방준비제도(Fed)의 금리 인하 가능성을 염두에 두는 것 같습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂건강검진은 질병의 조기 발견과 예방이 목적입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
응급실이 폐쇄됐을 때의 부작용을 생각하지 않을 수 없을 테니까요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
연동형 비례대표제가 시행되면 지역구 기반이 상대적으로 탄탄한 한국당이 가장 불리하다는 분석이 많기 때문입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"투자자의 알 권리를 지켜주는 것은 프로젝트의 기본 의무이지만, 투자자에게 정보를 투명하게 제공하려는 노력은 여전히 부족합니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
우리나라는 퇴직연금의 60%가량이 DB형입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂기업의 얘기를 들어달라.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂아리스토텔레스에 따르면 정치란 결국 인간의 덕성 문제인데 말이다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"시진핑 중국 국가주석이 나서서 2015년 이후 6만8000개 화장실을 리뉴얼했고, 올해 말까지는 6만4000개를 추가로 개조한다고 합니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"한국당은 ＂연동형 비례대표제는 직접선거 원칙과 평등선거 원칙에 반하며, 과잉금지 원칙에 위배된다＂고 주장하고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"코로나19 패닉이 차츰 잡혀가는 듯하면서, 이제 ＇코로나19 이후＇에 대한 얘기가 조금씩 나오기 시작하네요.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂영어 사전에서 ＇freedom＇을 찾으면 열 몇 번째 설명에 ＇공짜＇라는 해석이 나옵니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"기술로 사람들의 마음을 흔들어 놓았던 시대는 지나가고, 이제 그렇게 말로 뱉어뒀던 기술들을 실제 현실에 적용해야만 하는 시기가 본격적으로 다가오고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"HBM3는 1세대(HBM), 2세대(HBM2), 3세대(HBM2E)에 이은 HBM 4세대 제품으로, 초당 819GB(기가바이트)의 데이터를 처리할 수 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂아에르 브랜드를 모르는 고객이 아직도 많습니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
모두 최종 조사 결과가 음성으로 나왔음에도 일각에서는 믿지 않는 분위기입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
유례없는 위기에 1등 기업도 죽어나가고 재테크도 일확천금은커녕 생존을 걱정해야 하는 지경입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂경부고속도로는 우리나라 국민의 스승이에요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂백의의 천사이기 전에, 저희도 사람입니다.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
거의 11년 전으로 돌아간 셈입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
티샷 이득 타수는 0.53으로 23위에 올라 있고 100야드 이내에서 아이언샷으로도 0.518타의 이득을 봐 28위에 오를 정도로 날카롭습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂실례인 줄 알면서도, 단지 나만을 위해 살고 있다.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂아저씨! 차 빼시라고요!＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂저는 한국시간으로 생일이었는데 배우로서 최고의 생일이 아니었나 생각됩니다.(조여정)＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
당장 주요 대학은 2021학년도 입시부터 학생부 허위 기재를 확인해 ＇불합격 처리 몇 명＇을 발표하자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
암호화폐 투자에 있어 궁금하신 내용은 매주 수요일 오후 7시 디스트리트 유튜브 채널에서 진행하는 ＇코인상담소＇에서 라이브로 질문 주시기 바랍니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
7월 12일부터 ＇디폴트 옵션＇이 도입되는 덕분이죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
거리를 어떻게 조절하는지도 궁금합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
세계기상기구(WMO)에 따르면 남극은 현재 온난화가 가장 빠르게 진행되는 지역 중 하나입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"진도 믹스를 키우는 지인이 산책 때면 꼭 개한테 알록달록한 스카프를 둘러 주는데, 이웃들에게 조금이라도 더 친근하게 어필하기 위해서란다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
임성재는 ＂퍼트를 할 때 가장 중요하게 생각하는 것은 임팩트 구간＂이라며 ＂퍼터 정중앙에 맞히면서 공을 잘 굴리기 위해서는 임팩트 이후 가속이 멈춰야 한다＂고 말합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
특히 대구 소년의 경우 단순히 한 개인의 운이 나빴던 것으로 치부하기에는 시사하는 바가 너무 큽니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
싱가포르는 1개 주식당 1싱가포르달러로 통용되기 때문에 우리는 합리적인 결론을 다음과 같이 추론할 수 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"다른 것은 투자처죠, 401K의 상당 금액은 장기 투자 시장으로 들어갑니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
이소영은 장타를 치면서도 정교합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이들로 굳세고 사나운 적을 막으려고 했으니 어찌 한심하지 않다고 할 것인가.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"토큰 2세대, 3세대를 주장하며 다양한 형태로 발전했어도 우리는 여전히 ＇블록체인＇ 하면 ＇탈중앙화＇를 떠올립니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
EUV는 반도체 생산 공정 중 ＇포토공정＇에서 핵심 역할을 합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂세상은 선과 악으로 나뉘지.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그리고 현재 비트코인 시가총액은 200조원이 넘습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
2015년 12월의 ＇제로금리＇ 수준으로 돌아간 겁니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
ASML은 반도체 생산에 있어 없어서는 안 될 필수 장비 ＇극자외선(EUV) 노광장비＇를 독점 생산하는 기업입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂그러니까 자유는 공짜인 거죠.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇디폴트 옵션＇의 필요성을 주장해온 쪽이 항상 사례로 들어온 것이 ＇401K＇로 불리는 미국 퇴직연금입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
하지만 할 말은 해야겠습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂하지만 현행법상 세입자는 이주대책 대상자에서 제외돼 있습니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"미국의 ＇뭐가 됐든 무조건 다 지원하겠다＇는 번개 같은 결정에 ＇화들짝＇ 놀라 부랴부랴 추진한 모양새라 다소 아쉽지만, 그래도 반가운 소식입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
EUV는 대당 가격이 1억2000만~1억5000만달러(약 1545억~1931억원) 수준으로 상당히 비쌉니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"투자자들은 프로젝트 경영에 입김을 불어넣기 어려운 구조인 코인을 갖고 있으며, 실질적인 권리 이양은 요원해 보입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂세종시는 정부 규제의 시작이라고 할 수 있는 2017년 8·2 대책 최대 피해 지역입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
코로나19 때문에 세계 경제가 나빠질 것으로 예상되지만 미국 주식만 예외이니 신기할 따름입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂우리는 선하고 옳고, 상대는 틀렸고 악해.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
당시 상황을 보자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
6월쯤인가 SNS를 핫하게 달궜던 ＇황금 화장실＇ 말입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
학교보건법 시행령에는 학교 출입문부터 50ｍ 구간은 절대정화구역으로 저감장치도 달지 않은 배출가스 5등급 자동차들이 매연을 내뿜고 있는 셈입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"이미 세계 최고 시가총액을 자랑하는 공룡들이 마치 갓 시장에 진입한 스타트업처럼 매년 20~30%씩 매출이 증가하고 있고, 게다가 경제적 위기를 맞아 멸종하지 않으려고 현금도 최대 한도로 끌어올려 둔 모습인 겁니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
아버지의 유작이죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂이번 기회에 이 부분을 바로잡았으면 좋겠습니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇아 마침내 내 평생 소원이 이뤄지는구나.＇,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂산소통도 셰르파도 포기한 채 나만의 힘으로 오른다는 뜻입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그 주인공은 바로 ASML입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"비트코인은 1,000만원 부근까지 하락하거나 1,100만원을 돌파할 때 신규 매수해 보시기 바랍니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
스스로 높이 목을 맨 자는 한 사람이 발로 그 양 어깨를 밟고 손으로 그 정수리 머리카락을 움켜잡아 혈관을 팽창시키고 맥박이 급하게 하라.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
한국의 P2E 게임 규제에 대해서는 어떻게 보는지?,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂언론은 적이야. 한잔 사면서 잘해주는 척해.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
하지만 이들이 괜히 달인이겠는가.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂팀을 바꿀 수 있을지는 모르겠지만, 우리는 우리 일을 하는 거죠.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂＇기생충＇이라는 영화는 봉준호 20년 리얼리즘의 완성에 와 있는 작품이죠.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
지난 하루동안 알트코인이 비트코인 대비 상대적으로 강세를 보였다는 것을 의미합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
동토층· 빙하·심해 퇴적층 등이 바이러스 같은 미생물이 오랜 기간 생존하기엔 적합하다고 할 수 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂아마추어 골퍼들이 클럽을 놓지 못하고 붙잡기 때문에 정확한 임팩트가 나오지 않는다. 임팩트 때 양손을 쭉 펴주면 아마추어 골퍼들이 고민하는 모든 것이 해결될 것＂이라고 알려주네요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"그 결과 ＇별들의 전쟁＇에서 페덱스컵 랭킹 1위, 상금 랭킹 2위라는 놀라운 성적을 기록 중입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
