user_prompt,output,유형,극성,시제,확실성
어쨌든 이 때문에 ＇군주론＇에 마키아벨리 사상의 전모가 담겼다고 보는 데는 무리가 따른다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
전문가의 객관적 조언을 받을 수 있는 흔치 않은 기회다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
드림즈가 마침내 전 구단 주목을 받는 팀으로 거듭났을 때 진짜 위기가 터진다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이번주를 피해 최소화 ＇마지노선＇으로 설정했던 산업계는 연쇄 ＇셧다운＇ 사태만은 피할 수 있게 됐다며 일단은 안도하는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"데일리호텔, 호갱노노, 아이디어스 등이 대표적이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
직장인 작가 전성시대다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
작은 사각지대 하나도 허투루 넘기지 않는 이들이 내심 부러웠던 게 사실이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
자영업자의 한숨은 바이러스보다 더 치명적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그리고 현시점에서 결론을 아는 우리는 모두 안타까워할 수밖에 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리가 불행한 건 그것 때문일지도 모른다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
독특한 브런치 메뉴 역시 주목해볼 부분이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"마모가 계속 되면 이가 시릴 수 있으니, 올바른 방법으로 2~3분 동안 칫솔질을 하는 것이 좋다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
앞으로의 글을 통해 현대의학을 보완하는 영양치료에 대한 새로운 지혜의 길이 열리기를 바란다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
전자상거래 사기가 많은 중국의 특성을 반영한 결과다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리는 이이의 주장대로 임진왜란 이전에 10만 대군을 키웠다면 전쟁을 막을 수 있었을 것으로 이해한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
휴대폰 보급 확산을 간과하면서 우리 기억 속에서 사라진 기업인 코닥과 전자상거래 업체인 아마존의 존재를 무시했다가 존폐 위기에 놓인 대형 유통업체들의 전철을 밟지 않으려면 기후변화라는 새로운 상황에 대한 인식 전환은 필수다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이 서울성당은 멀리서 보아도 한눈에 들어오는 주황색 기와가 독특하고 건물의 외형은 십자가형의 구조로 다양한 선이 교차해 보는 재미가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
암 관련 연구소에서 일하는 사람들이 삽시간에 일자리를 잃게 될 것이기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
두만강은 물론 동해안 전체를 이미 장악하고 있는 러시아가 아직도 조선을 수중에 넣지 않아 세계적 놀림감이 되고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"지층을 뚫고 힘차게 올라와 있는 힘을 다 해 ＇으자자자자!＇ 올라오며 원래 지상에 있던 암석들이 흩어져버리고, 새로운 산이 솟아오른 것이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
헬기는 탑승객들을 태우지 않기 때문에 책임 및 손실 보상이 적기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가장 찬란한 시절을 ＇경쟁＇이라는 테두리 안에 갇혀 잔인하게 보낼 수밖에 없었던 청춘의 모습이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
문재인정부 역시 복잡계의 격변에 대응하는 시스템에 구멍이 숭숭 뚫려 있음을 뼈아프게 느끼고 있을 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
문제는 이들 영국·미국 CMS 금리 연계 DLF 만기가 오는 3~4월에 집중된다는 점이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"지난해 미국여자프로골프(LPGA) 투어에서 우승 없이도 상금 랭킹 10위라는 대단한 성적을 내며 세계 랭킹 13위에 올라 있는 김효주(25, 롯데)는 이래저래 목이 마르다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
대화와 노래로 극을 이끌어가는 배우가 독감에 걸리면 캐스팅 변경이 불가피한 데다 공연 중 배우들 스킨십도 잦은 탓에 전염 가능성도 높기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
현재 유럽의 경우 해외 입국자에 대한 방역규제를 일찍이 대폭 완화한 만큼 일부 서류만 지참하면 격리 없이 여행이 가능하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
또 정책 입안자들이 온통 4·15 총선에 함몰된 것은 아닌지 되짚어볼 필요가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
김광현은 선발과 불펜의 경계선에 서 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
저출산으로 그렇지 않아도 영재가 줄어들고 있는데 우리는 있는 영재도 제대로 키우지 못하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
더 싸게 더 빨리를 모토로 효율적인 성과만 추구하는 시스템이 정작 놓치고 있는 것이 무엇인지 영화는 고통스러울 만큼 자세하게 보여준다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"뒷좌석에서 동승자나 별도로 안전하게 보관할 수 있는 애견가방 등을 준비하는 게 좋으며, 평소에도 안전관련 장비를 필수품처럼 챙겨야 한다","추론형,긍정,현재,확실",추론형,긍정,현재,확실
미국 내 친한 세력을 늘리고 친한 여론을 확산할 좋은 기회다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
원작 오디션을 계승한 각종 패션 아이템도 특징이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
GAA는 회로의 모든 면이 전류를 제어하는 게이트에 접촉된 구조로 최근 삼성전자가 공정 개발을 완료한 5나노 제품에 비해 칩 면적을 35% 줄이는 동시에 소비전력을 50% 감소시키면서 처리 속도는 약 30% 향상시킬 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그림을 산 게 죄는 아닌데 한국에서는 컬렉터가 세무조사를 받는 게 두려워 비밀에 부치려고 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"동북아시아의 중심 지역인 한반도에 위치한 대한민국을 둘러싸고 있는 동해, 서해, 남해는 우리에게 군사 및 경제적으로 중요한 자산으로 주변국인 중국과 일본의 군사적인 행보를 보면 자주적인 국가정책 수행과 해양활동 보호를 위해 지금보다 더 강력한 해상전력 구축이 필요하다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"주로 소나무들이 분포하고 있지만, 가끔 보이는 눈잣나무는 어쩌면 저렇게 단정하게 자랄 수 있을까 감탄하게 된다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"과거 한선교 전 미래한국당 대표 체제 아래 작성된 비례대표 리스트에서 당선권에 포함됐던 인사 중, 새로운 리스트에서 순위가 바뀌어 당선권 밖으로 밀렸거나 아슬아슬하게 당선권에 걸쳐 있는 인사들이 거세게 반발할 것으로 예상되기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
경북도와 경주시도 유치에 총력전을 펼칠 태세다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"올 들어 경기도 주요 신도시뿐 아니라 서울 도심, 강남권 신축 아파트마저 도미노처럼 하락세를 이어가면서 찬바람이 부는 중이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
전시는 사상계의 흐름과 그것이 지닌 담론을 이해하고자 하는 노력이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
국내 전문가들도 미국의 금리 인상 속도에 맞는 국내 통화 정책의 필요성을 제기하는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
따라서 장시간 외출 시에는 구강청결제를 챙기는 것이 좋다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
여기에 설상가상 케인은 4주 이상 결장이 예상돼 손흥민의 복귀는 토트넘에게는 반가운 소식이 아닐수 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
세계 자동차 생산의 80%는 중국산 부품을 써야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
의젓하고 예쁘기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
김광현이 정규시즌 전까지 좋은 모습을 보이는 것만큼 5선발 경쟁자 카를로스 마르티네스의 몸 상태도 중요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
신뢰 회복을 위해 감정원 표본 공개는 물론 평가방식 개선이 절실하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
30% 인하는 역대 최대폭이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이번에 발간된 보고서 ＇2019 청소년 성(性)문조사(2019 Teen Sex Survey)＇ 전문은 EVE 홈페이지에서 무료로 다운로드 받을 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"수준 높은 요리는 물론, 화려한 와인리스트와 감성 넘치는 분위기를 골고루 갖춘 곳, 좋아하는 사람과 오붓하게 달콤한 시간을 보내는 곳을 찾고 있다면 이에 안성맞춤인 다이닝바를 소개한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국은 한국에 대해 여행 금지를 투덜댈 게 아니라 이웃에 불행을 끼친 만큼 스스로 자제하겠다고 하는 게 옳다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지금 사는 삶이 너무 좋은 이유는 흔들림이 없기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
TV나 인터넷에서 ＇살림의 달인＇ ＇수납의 달인＇이라 불리는 전문가들이 틈새 공간을 찾아내 물건을 수납하는 것을 볼 때면 마치 마법을 부리는 것 같다는 생각이 들곤 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"그래서인지, 보통의 인간은 일생의 3년이란 긴 시간을 화장실에서 나를 ＇떨어뜨리려＇ 애쓰며 보낸다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"어떤 인사는 ＂정치의 정자도 몰랐어요＂라고 자랑하듯 말하고, 조국 사태에 대한 생각을 묻는 질문에 하나같이 어버버한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
하지만 대체 의약품은 어떤 경우라도 반드시 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
게다가 초청받은 기업들도 입장하려면 출입증 하나당 2000달러를 지불해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
합성화학 성분으로 만든 종합 비타민이나 미네랄 보충제는 속효성은 있지만 우리 몸은 그것을 이물질로 인지하기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 도널드 트럼프 미국 행정부가 무역법 301조(슈퍼 301조)를 내세워 다시 수입산 자동차에 관세를 부과할 것이란 전망도 불확실성을 가중시키고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
각종 관행이나 규제도 어려운 여건이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
20대 초중반 독자의 좋은 반응이 광고시장에서 발돋움 할 수 있는 좋은 발판이 되기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"나는, 태초부터 당신과 동행한 21세기의 숨 쉬는 화석, 인간의 몸에서 떨어져 나온 다른 얼굴의 숨 막히는 자아다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"릴스에서는 각 전문 분야 인플루언서, 크리에이터들의 활약이 돋보인다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
＂상상도 해본 적이 없는 일이 실제로 벌어지니까 너무 기쁘다.＂,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가장 돋보이는 특징은 KTX 이용 시 10% 할인 혜택이 주어져 장거리 이동으로 인한 고민을 덜어준다는 점이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
심지어 조건도 더 좋다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그 이유는 지나치게 안전자산에 집착하기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
2D 만화와 영상과의 간극을 성공적으로 메워온 후쿠다 유이치 감독의 솜씨는 이번 작품에서도 빛을 발한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
세계 3대 홍차로 유명한 우바 홍차는 진한 맛과 향이 우유와 부드럽게 어우러진다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"내 생각이 옳고 상대가 틀렸다는 걸 확인하니, 절로 기분이 좋아진다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"500년이 넘는 역사가 고고히 흐르는, 변하지 않은 풍경이지만 언제 가 봐도 느낄 수 있는 그 넉넉한 품과 정겨움은 여행자들을 행복하게 만들어준다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"제도에 대한 인식도가 높아지면서 실명 공개, 운전면허 정지, 출국 금지를 요청하는 양육비 채권자도 늘고 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
반짝 유행으로 끝날지 좀 더 지켜봐야 하는 상황이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
또 첫 사흘 동안 새로운 전설 일일 퀘스트가 주여져 이를 완료하고 추가 카드 팩도 획득 가능하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국 내에서 이동 제한으로 물류가 막히며 킹크랩 수입이 줄어들었기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
민주노총 화물연대가 총파업 7일 만에 파업을 철회하면서 물류난 해소 기대감이 주가에 반영된 것으로 풀이된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"남자는 암탉, 여자는 수탉을 사용해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
문제는 싸움이 여기서 끝나지 않을 것이라는 데 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
자연에서 얻은 물질에는 합성물이 결코 모방할 수 없는 ＇생명력＇이 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
산악문학은 감동적일 수밖에 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"사이클로스포린은 중증 건선 치료에 사용되고 있으나 이 약제는 신장에 부작용을 일으키며 요산 증가, 고혈압 등을 일으키므로 치료 시 혈액 요소질소, 크레아티닌 수치 등 신장 기능 검사를 주기적으로 실시해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
세상에 아름답지 않은 꽃은 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
해외여행이 일상화되면서 신혼여행만큼은 평소 찾기 어려운 장거리 여행지로 다녀오려는 경향이 뚜렷해지고 있는 것으로 풀이된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리는 이웃으로서 중국의 불행을 동정하지만 한편으론 신종 코로나의 발생 경로가 17년 전 사스 때를 닮아 왜 같은 실수를 반복하는지 따져보고 싶기도 하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
또한 여름철 다이어트와 지속적인 건강관리를 맛있게 할 수 있도록 돕고자 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지역의 사정을 속속들이 파악하고 있던 아전들은 예외 없이 신임 상관들에게 이러한 뒷돈을 챙겨주며 자신들의 기득권과 영향력을 유지한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
아원고택은 입장료 1만 원을 내면 누구나 갤러리와 고택을 구경하고 쉬어갈 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
최근 미국 연방준비제도(Fed)가 금리를 단번에 0.75%포인트 높이는 ＇자이언트스텝＇을 밟으면서 한국은행 금리 인상 가능성도 더 커졌기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＇세계 최고 선수들이 모이는 탁구대회＇가 되기 위해선 중국 대표팀이 반드시 있어야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이외에도 넥슨, 넷마블, 엔씨소프트, NHN, 스마일게이트, 네오위즈, 위메이드, 카카오게임즈, 펄어비스, 크래프톤, 펍지, 라인게임즈 등 다수의 게임기업이 재택근무 및 특별유급휴무 등을 시행하면서 코로나19 확산 방지를 위한 노력을 이어가는 모습이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
탐욕과 나눔의 공통점은 전염성이 강하다는 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이순신 장군의 거북선이 그려진 500원짜리 지폐를 꺼내놓고 조선소도 없으면서 외국에서 선박을 수주한 정주영 회장의 그 상상력이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＂또 대규모 선수단이 훈련하기에는 시설도 부족하고 물가가 너무 비싸며 폭염까지 대비해야 한다.＂,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"합성비타민 A는 피부에 각질이 두껍게 형성되는 것을 억제, 제거해주는 효과가 뛰어나지만 오래 사용할 경우 입술이 마르고 갈라지는 것과 피부 건조, 결막염 등 점막이 손상되는 부작용이 나타나는 것을 볼 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
그러나 8주 이상 만성기침이 이어진다면 정확한 원인을 밝혀내는 것이 중요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
다른 산업과 마찬가지로 문화 역시 해외에서 길을 찾아야 하는 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
들으면 들을수록 동화 같은 이야기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
탄력근로제 입법이 실패하자 정부는 재난·재해로만 묶여 있던 특별연장근로 인가 사유를 돌발적 상황과 통상적이지 않은 업무량 증가 등 경영상 요인까지 포함하는 안을 추진하고 있기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＇일곱개의대죄＇는 출시 초반 대만과 미국 애플 앱스토어에서의 매출 성과도 높은 편이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"브라질의 슬럼가를 리얼하게 묘사해 극찬받은 ＇시티 오브 갓＇(2002), 주제 사라마구의 베스트셀러 소설을 영화화한 ＇눈먼자들의 도시＇(2008)를 만든 페르난도 메이렐레스 감독은 이번에도 뛰어난 연출력을 보여준다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
진영 간 갈등이 악화일로를 걸으면서 그 피해는 인근 주민들에게 고스란히 가고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 사우샘프턴전에서 토트넘 주 공격수 해리 케인(햄스트링)과 중원의 탕기 은돔벨레(사타구니)가 모두 부상으로 그라운드를 떠나 전력 손실이 발생하면서 첼시와의 승점 차(6점)도 멀어 보인다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
불안은 주로 사회적 지위에 관한 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리 군이 병력과 화물 수송이 가능한 다목적 대형 공중급유기 KC-330을 도입한 이유는 공중급유 임무 외에도 장거리 해외 병력 수송이나 재외국민 긴급 소개 작전 시에 신속한 의사 결정과 이에 따른 항공기 동원 시에 최적의 기종이기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
KB금융과 우리금융은 CEO 신년사에서 M&A를 주요 항목으로 언급할 정도로 적극적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
실탄이 넉넉한 KB금융에 비해 우리금융 자금 여력은 빠듯한 편이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"식품 연관 산업이라고 하면 전통적인 식품산업에 더해 농업이나 수산업, 유통업, 물류업, 헬스케어 업종 등도 해당된다는 게 이 교수 생각이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
한국 사회가 불안을 대하는 자세에는 세 가지(3D) 문제가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
아예 탑승이 불가능한 경우도 체크해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"지키기 힘들어 보여도 일단 그 자리에서 거절하지 말고, 약속을 하고 잊으라고 조언한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
정말 중요한 것은 정책결정권자들의 역할이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미국과 이란 간 갈등이 전면전으로 번지지 않은 것은 참으로 다행이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한국 게임들의 이번 갈라버스 참여가 눈길을 끄는 이유는 블록체인 게임 장르의 다변화를 주도하고 있기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그만큼 정공법이고 직설적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
듣다 보면 은근 속도 깊고 겸손하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
정부가 앞장서서 미술품 양도차익 과세 강화와 세무조사로 옥죄지 않아도 미술 시장은 내리막길을 걷고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＇인구 감소 사회는 위험하다는 착각＇은 인구론의 새로운 관점을 제시하는 제법 괜찮은 처방전이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
4개 조에서 각 조 3위까지 본선에 올라 기회는 충분하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
합성비타민 A가 건선에 효과가 있는 이유는 이 약이 건선에서 나타나는 각질 형성세포의 증식과 분화의 이상을 억제하는 작용이 있기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 20세 이하 월드컵 준우승 멤버이자 2선 자원임에도 6골이나 넣은 이동경(울산 현대)의 활약이 기대된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
소람한방병원은 ＇요양병원＇이 아닌 환자 개인별로 상황에 맞는 치료와 관리를 위한 ＇전문 치료를 하는 암병원＇을 지향한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"주문과 동시에 사장님이 직접 만두를 빚고, 찌기 때문에 빠른 서빙과 회전이 이뤄지지는 않지만, 그 모든 것을 감수할 수 있는 맛이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리는 특별한 사정이 없다면 낯선 상대방이 가급적 진실을 말한다고 믿는다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"아니, 그렇게 믿고 싶어 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"캐시백은 익월 10일에 ＇카카오뱅크 체크카드＇가 연결된 카카오뱅크 입출금통장으로 입금되며, 더 자세한 캐시백 프로모션 대상은 카카오뱅크 모바일 애플리케이션에서 확인할 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
사람들은 미래를 어떻게든 예측하려 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
나룻배가 바람을 만나 기우뚱거릴 때 조그마한 배 안에서 급히 일어나면 갓 끝이 남의 이마를 찌르고 좁은 상에서 함께 밥을 먹을 때에는 남의 눈을 다치게 하며 여러 사람이 모인 자리에서는 난쟁이가 갓 쓴 것처럼 민망하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"어찌되었건 그를 얼마나 많은 이들이 팔로우하고, 또 그의 콘텐츠가 얼만큼의 좋아요를 얻어내느냐가 공급자 입장에서는 비용을 집행해야 하나 말아야 하나의 척도가 되기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
기존 통화체제의 문제를 지적하면서 디지털화를 해법으로 제시한 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"당뇨병의 3대 합병증인 망막증, 신장병, 말초신경장애 등은 온몸에 혈액을 공급하는 혈관과 몸 전체에 전선처럼 퍼져있는 말초신경이 손상되면서 발생하게 되기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
인기의 자기강화다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"극은 작지만 또렷하게 잊히지 않는 기억들, 돌이키고 싶은 나의 모습, 스스로 토해내야만 하는 상처로 얼룩진 그때의 이야기이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"특별할 것 없는 아현동의 계단, 계단 가장자리로 놓인 여러 개의 화분들이 정겹다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
인기 격투 게임 ＇길티기어＇ 시리즈로 유명한 일본 회사 ＇아크시스템웍스＇가 개발에 참여해 기대감이 높다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이는 현 정부의 중산층 정책 문제점과 직결돼 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지난해 자신이 처음 우승한 대회에서 기분 좋은 영감을 받아 올림픽까지 분위기를 잇겠다는 구상이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그는 늘 자신을 낮추고 주변으로 공을 먼저 돌린다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
너무 오래 방치하면 안되며 샴푸 거품이 모공 근처의 노폐물을 제대로 씻어내는지가 중요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
요제프에게 묻고 싶다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
첫 출격을 늦추더라도 완벽하게 훈련을 마치겠다는 의중이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
원망도 화해도 모두 ＇눈길의 일＇이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
감탄사만 터질 뿐이었다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
픽시의 장점은 손쉬운 조작과 가벼움이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미국이 사드 배치 원인을 제공한 만큼 한국이 겪고 있는 한한령에 따른 피해를 해소하도록 중국에 요구해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
고(故) 이건희 삼성 회장이 2003년 ＇천재 경영＇을 화두로 꺼내며 ＂천재 1명이 10만명을 먹여살린다＂고 했지만 우리 사회는 영재 키우기에 인색하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
민간 기업까지 경쟁에 뛰어든 마당에 우주는 최첨단 무기들의 격전장으로 변해갈 가능성이 크다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
암벽 등반에 미친 사람들은 이곳에 확보물(프로텍션)을 설치해 바위 꼭대기 정복을 목적으로 땀 좀 흘렸겠다는 상상도 하게 된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
산업 현장의 인명 피해를 줄이기 위해 안전사고 방지책이 필요하지만 기업에 대한 처벌 강화가 근본 대책이 될지는 여전히 의문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
최근 미국 연예매체 할리우드 리포터가 공개한 ＇기생충＇ 밑그림에는 그가 ＇봉테일＇(봉준호+디테일)이라고 불리는 이유가 잘 드러나 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
빅뱅은 전세계 K팝 열풍을 일으킨 주축 그룹으로 음악은 물론 패션계까지 선도하는 최정상 그룹이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
세제지원이 없는 일반 상품을 먼저 해약하는 것이 이득이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
서오릉을 찾는다면 이 서오릉을 지키는 원찰인 수국사를 찾는 것도 역사를 들여다보는 방법일 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＇계약＇이라는 개념이 너무 복잡해지다 보니 계약서의 잉크가 채 마르기도 전에 다시 계약 해석을 둘러싸고 분쟁이 시작되는 경우가 심심찮게 보인다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
비둘기나 작은 병아리마저 무섭다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그 진심을 발견할 수 있는 극이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
공기업 부실은 언제든 터질 수 있는 화약고다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지금 당장 우리도 깨끗한 공기로 숨 쉴 수 있는 현실이 중요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
밥 보키의 명성은 건재하기에 SM8의 활약에 기대가 모아진다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
