user_prompt,output,유형,극성,시제,확실성
이용자들은 위믹스 게임 체인상의 여러 게임을 즐기면서 얻은 것을 다시 다른 게임에 재투자하는 구조 속에서 보다 즐거운 게임의 세계를 경험할 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이 같은 움직임은 계속 확산되고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"유종하 교수는 ＂적혈구와 백혈구 수치가 올라가면 혈액 점도가 높아지게 되는데, 이 때문에 혈류 이상 및 혈관 손상을 유발하는 염증물질이 분비될 수 있다. 평상시 혈액세포성분인 적혈구, 백혈구, 혈소판이 정상범위에 유지되도록 유해 요소에 노출되지 않도록 주의하고, 주기적인 혈액 검사를 통한 혈액 질환의 조기 발견도 중요하다＂고 강조했다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
특히 이 같은 구조로 안전운임의 급등은 물론 불합리한 각종 할증이 붙었다고 기업들은 호소한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
온라인 판매 허용을 통해 주류 선택권을 소비자에게 돌려주는 것이 마땅하다는 주장이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
일부 영재교육원은 사실상 지원만 하면 합격하는 수준으로 전락했다고 전한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
사운드가 정교하다는 뜻이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그런데 이렇게 장점이 많음에도 스탠딩 워크 역시 불편과 통증을 유발하기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
한국의 대표 식품에 대한 생계형 적합업종 지정 폐지를 논의할 때가 됐다는 주장이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"적막함, 개발되지 않은 원시 바다가 주는 아주 오래된 유전자의 힘이라 할 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이후 고기에 참기름과 식용유를 넣고 볶아 고소함을 살리고 고기 핏기가 가시면 물을 한 공기 붓는다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
하반기 부산 이전 계획이 본격화할 경우 본점에서 일하는 전문직이나 젊은 직원들을 중심으로 이탈 속도가 더 빨라질 것이란 관측이 나온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이 때문에 진료 현장에서도 전이성 유방암의 치료 목표를 치료 약물의 부작용을 최소화하고 증상을 완화시켜 환자의 생존 기간을 연장하고 삶의 질을 향상시키는 것으로 변화하고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
탈원전 백지화와 원전 10기 수출 등을 선언했던 윤석열 정부가 본격적으로 ＇원전 세일즈＇에 시동을 거는 모양새다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
대학원 정원 규제 완화가 기업 활동에 직접적인 규제가 아님에도 규제 개선 방안에 포함된 것은 윤 대통령의 첨단산업 인재 육성 의지가 반영됐다는 분석이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그래서 강한 향을 원하는 경우 주문 시 신중할 필요가 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"거품을 조금만 내고, 씻은 뒤 얼른 깨끗이 헹궈주는 습관을 갖는다면 부작용으로부터 벗어날 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
스크린은 각 인물의 맞춤 영상을 인물의 등장 시퀀스에 활용하고 또 살롱의 내부 혹은 외부를 오고 가는 다양한 공간을 표현하는 역할을 충실히 해낸다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"전이성 유방암 치료는 암이 발생한 연령, 병리적 특성, 환자의 심리 상태 등을 고려해 수술, 방사선치료, 항암화학요법, 내분비요법 등이 활용된다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
특히 각 캐릭터의 육성 여정을 3년간의 과정으로 풀어내고 이 과정에서 각 캐릭터의 고유 특성과 각양각색의 서사. 캐릭터간 어우러지는 관계망을 연출해 한편의 청춘 스포츠 드라마를 선사한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"특별한 조작 없이 화면을 터치(탭)하여 생명력을 모아 다양한 물고기, 새, 동물들과 산호를 수집하고 관리하면 된다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"내장된 게임은 24종으로, 새로운 게임도 다운로드 받을 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
IP67 등급의 방수 및 방진 기능도 강점이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
최대 1500W의 풍성한 사운드 출력을 자랑한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"특수 던전 ＇환상비경＇을 비롯해 채광, 채집, 낚시, 제작 등의 각종 생산활동도 즐길 수 있으며 장인 시스템을 각 기술을 발전시키는 것도 가능하다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
물론 변수도 존재한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
항암치료제 내성을 낮춰 항암치료 효과를 높이거나 면역세포 활동 능력을 극대화해 암세포의 성장을 억제하면서 암과 싸울 수 있는 몸을 만들기 위해 집중 치료를 하는 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"이들은 여러 셀럽, 브랜드와 함께 MZ세대 브랜딩과 바이럴 콘텐츠를 기반으로 하는 숏폼 소셜 계정 매니지먼트를 주력으로 한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이는 김 청장이 행안부 구상에 대해 사실상 반대 입장을 낸 대목으로 해석된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"테임즈는 1년 400만달러를 보장받고, 두 시즌을 채우면 700만달러를 수령한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
앱으로 택시 호출을 누른 승객 가운데 실제 택시 연결에 성공해 집까지 도착한 비중이 2명 중 1명 이상이라는 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그녀가 한반도 출신이라면 어린 나이에 어떤 연유로 황해 건너편 중국 양쯔강 일대까지 흘러 들어갔는지 알 수 없는 일이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
유방암은 전 세계적으로도 빠르게 발생률이 증가하고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
사회적 거리두기로 가정 내 체류 기간이 길어지지면서 동거가족 간 갈등이 늘었을 가능성이 크다는 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이어 정비가 필요하면 2차로 정비 업소를 찾아 수리를 받도록 안내를 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
교통비 할인 외에도 백화점/편의점/커피/이동통신요금 등 일상생활에서 자주 이용하는 영역의 할인을 제공해 쏠쏠한 혜택을 맛볼 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
만약 운전자가 믿음이 가지 않으면 비교 견적 차원에서 다른 정비 업소를 들러보기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
특히 문재인정부 기간 기업 생산성이 35위에서 36위로 제자리걸음을 한 것은 우리 경제에 심각한 위험 요소라는 지적이 나온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
랜드로버 디펜더 모델 가격은 8000만~1억원 수준인 것으로 알려져 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"남이섬의 상징 조형물이 된 이 동상은 국제아동도서협의회가 인정하는 공식 인어공주상이 되었고, 덴마크 코펜하겐에 있는 원조 인어공주상과 동등한 위상을 획득했다는 얘기도 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
미세먼지 외에도 질소산화물(NOx)도 뿜으며 실제 도로 주행 상태에서는 7배 더 많이 나온다고 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
