index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
4093,이랜드그룹 관계자는 ＂젊은 우수 인재를 전면 배치해 혁신의 속도를 높이려는 그룹의 의지가 담겼다＂며 ＂고객 및 직원들과 가감 없이 직접 소통할 수 있는 젊은 감성의 경영자를 전면에 내세워 세대교체의 시작을 알리는 것으로 볼 수 있다＂고 설명했다.,사실형,대화형,긍정,긍정,과거,과거,확실,불확실
2080,만약 화물연대 파업이 하루 더 이어졌다면 NCC 가동이 중단되기 시작할 위기였다.,사실형,추론형,긍정,긍정,과거,과거,확실,불확실
2002,지난 17일 한 온라인 커뮤니티 카페에는 ＇회사에 청각장애인 있는 분 계세요?＇란 제목으로 ＂회사에 (후배가) 신입계약직으로 채용됐는데 얼마 안 돼 저 때문에 그만둔다고 한다＂라는 내용의 글이 게재됐다.,사실형,대화형,긍정,긍정,과거,과거,확실,확실
1041,지난 1일 저녁 7시쯤엔 부산 사하구 신평동 강변대로에서 1톤 트럭이 앞서가던 화물차를 들이받으면서 차량 4대가 잇따라 추돌했다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
4906,35년 전 전국을 강타했던 신당 돌풍은 직선제 개헌으로 이어지며 훗날 신군부 독재를 끝내고 민주화를 앞당기는 초석을 쌓았다.,사실형,추론형,긍정,긍정,과거,과거,확실,확실
6604,"12월중 예금은행의 신규취급액기준 가계대출과 기업대출, 공공 및 기타대출을 포함한 전체 대출금리는 연 3.22%로 전월보다 0.04%포인트 상승했다.",사실형,사실형,긍정,긍정,과거,과거,확실,확실
4689,"법무부는 ＂글로벌 스탠더드에 맞는 법무행정 현대화 및 법제 정비, 국제 형사사법 협력 증진과 연구 업무 강화를 위해 연구위원 5명을 증원하려 한다＂고 밝혔다.",사실형,사실형,긍정,긍정,과거,미래,확실,확실
6603,대구의 호소에 전국 의사 250명이 대구로 가겠다고 응답하기도 했다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
6333,이날 한전은 이러한 내용을 담은 ＇전기요금 인상요인 최소화를 위한 한전의 재무개선 및 경영혁신 노력＇에 관한 참고자료를 배포했다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
1374,그리고 ＂아들이 장성한 줄 알았더니 이제 막 기어가는 것을 배운 모양이구나＂라고 소리쳤다.,사실형,대화형,긍정,긍정,과거,과거,확실,확실
435,한창 샷이 물오른 그 골퍼는 이상하게도 아일랜드 그린으로 유명한 TPC 소그래스 17번홀(파3)에만 서면 ＇100%＇ 샷이 물로 향하곤 했다.,사실형,추론형,긍정,부정,과거,과거,확실,확실
4913,서울대 전기정보공학부 학부장인 이혁재 교수는 ＂서울대만 해도 반도체 전공 교수가 지도하는 대학원생이 1인당 20명을 웃돈다＂며 ＂학부생과 대학원생을 더 뽑는다고 해도 지도할 수 있는 상황이 아니다＂고 말했다.,사실형,대화형,긍정,부정,과거,현재,확실,확실
503,보험금액 기준으로는 AIA생명이 50.95% 최고를 차지해 청구금액의 절반 이상이 늑장 지급하는 것으로 조사됐다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
5410,프로야구H2 공식 홈페이지와 ＇프로야구H2 운영 TV＇ 유튜브 채널을 통해 정새미나 아나운서의 인터뷰 영상도 공개됐다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
332,한국 영화 아카데미(오스카) 출품작 봉준호 감독의 ＇기생충＇(Parasite)이 또 하나의 수상 소식을 알렸다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
1888,지난해 6·13 지방선거 당시 청와대와 함께 울산시장 선거에 개입한 혐의를 받는 송병기(57) 울산시 경제부시장의 구속영장이 31일 기각됐다,사실형,사실형,긍정,긍정,과거,과거,확실,확실
1880,어느 공장 앞에 설치했을 때는 노동자들이 조각 위에서 앉아 즐기다가 점심 시간을 넘기기도 했다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
2405,한 달 새 금리가 30% 넘게 떨어진 것이다.,사실형,추론형,긍정,긍정,과거,과거,확실,확실
2623,그는 지난 2017년 미국 영화예술과학아카데미(AMPAS) 회원이 됐다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
4671,"이영학은 지속적으로 아내를 폭행했고, 1인 불법 마사지업소를 운영하며 아내에게 성매매를 강요하기도 했다.",사실형,추론형,긍정,부정,과거,과거,확실,확실
3607,1997년 대신증권은 국내 홈트레이딩시스템(HTS)의 시작인 ＇사이보스＇를 선보였다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
4722,이날 양측은 장난스런 신경전을 벌였다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
742,이제 지식인이 된다는 건 교수가 되는 일이었다.,사실형,추론형,긍정,긍정,과거,과거,확실,확실
2550,봉 감독이 무릎을 꿇은 채 송강호에게 트로피를 바치는 장면이었다.,사실형,사실형,긍정,긍정,과거,과거,확실,확실
3668,"이수광의 《지봉유설》에 따르면, 조선을 개국하고 도읍을 한양으로 옮겼을 때는 겨우 8,000호가 살았고 한양이 가장 번성했을 때도 8만 호에 불과했다.",사실형,사실형,긍정,긍정,과거,과거,확실,확실
2118,페이커는 ＂중국에서 100억대 연봉을 제안했고 북미에서도 백지 수표를 제안했다＂는 소문에 ＂실제로 계약서를 본 적은 없지만 나도 그럴 거라 생각한다＂고 자신감을 드러냈다.,사실형,대화형,긍정,긍정,과거,현재,확실,확실
6367,모마와 메트로폴리탄도 미술품 기부 덕분에 세계적인 컬렉션을 보유하게 됐다.,사실형,추론형,긍정,긍정,과거,과거,확실,확실
1097,"이하늬는 11일 자신의 인스타그램을 통해 ＂선배, 동료분들을 축하해주고 싶은 마음에 올린 피드에 마음 불편하시거나 언짢으신 분 들이 계셨다면 죄송합니다＂라고 해명했다.",사실형,대화형,긍정,긍정,과거,과거,확실,확실
3611,"출연진은 게임과 여행을 접목한 기존 예능＇1박2일＇, ＇신서유기＇와 다른 프로그램이 될 것이라고 확언했다.",사실형,,긍정,,과거,,확실,
7060,"그러나 참고 견딘 보람이 있어, 2002년 건강기능식품법이 제정된 후로 기능성이 입증된 원료에 대해서는 합법적으로 기능성 표시를 할 수 있는 길이 열렸다.",사실형,사실형,긍정,긍정,과거,과거,확실,확실
636,보험사 홈페이지를 보면 인터넷 할인율 앞에 반드시 ＇자사 오프라인 대비＇라는 말이 붙어있다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
220,"슈퍼엠은 이달 말부터 미국 서부와 캐나다에서 공연한 뒤 2월부터는 프랑스 파리, 영국 런던 등 유럽 공연에 나선다.",사실형,사실형,긍정,긍정,미래,미래,확실,확실
594,"이 밖에도 필요한 타이밍에 대타, 대주자, 대수비, 투수교체 등 선수들을 교체할 수 있도록 변경한다.",사실형,사실형,긍정,긍정,미래,현재,확실,확실
429,내국법인이 소재·부품·장비 관련 외국 법인을 인수하거나 전문성을 가진 외국인 기술자를 영입해도 세액공제 혜택이 주어진다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
72,테스트는 6월 26일까지 진행된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
448,팬들은 포토카드를 통해 트리플에스 활동을 결정하는 과정에 참여하면서 좋아하는 가수와의 관계를 형성하는 즐거움도 커진다.,사실형,추론형,긍정,긍정,미래,현재,확실,확실
181,만약 생태계 개발기금에 참여하고 싶지 않은 채굴자 및 후원이 필요없는 프로젝트 측은 ＇채굴세＇에 상당하는 채굴 보상을 블랙홀 주소에 전송해 영구 소각 처리한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
131,＇더챔버 라티파니＇ 지하 1층~지상 5층에 들어서는 제조형 지식산업센터는 대다수 호실에 화물차 진출입이 용이한 ＇드라이브 인 시스템＇이 적용된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
231,"회사가 편리한 연말정산 서비스를 이용하는 경우 소속 근로자는 18일부터 홈택스 서비스에 접속해 공제신고서 작성, 공제자료 간편제출, 예상세액 계산 등을 할 수 있다.",사실형,사실형,긍정,긍정,미래,현재,확실,확실
277,＂여기에 하체를 확실하게 고정해주면 공은 똑바로 갈 수밖에 없다.＂,사실형,추론형,긍정,긍정,미래,현재,확실,확실
606,하지만 치료 시기를 놓치면 라임병에 걸려 근골격계 통증이나 신경계 증상에 오랫동안 시달릴 위험이 있다.,사실형,추론형,긍정,부정,미래,미래,확실,불확실
281,"김학범 감독이 이끄는 축구대표팀은 태국에서 열리는 ＇2020 AFC U-23 챔피언십＇ 본선 조별리그에 참가해 9일 중국전을 시작으로 이란, 우즈베키스탄과 조별리그 세 경기를 치른다.",사실형,사실형,긍정,긍정,미래,현재,확실,확실
249,"기간 중 블리자드 가맹 PC방에서 오버워치를 즐기는 플레이어에게는 10분당 10눈송이, 집 또는 기타 장소에서 60분 이상 연속으로 플레이할 경우 하루 최대 200 눈송이를 제공한다.",사실형,사실형,긍정,긍정,미래,현재,확실,확실
81,웨딩홀 버진로드에 신랑신부의 이니셜을 레터링해주는 웨스틴 조선 서울은 예식 후 바로 괌 리조트로 여행을 떠날 수 있는 프로모션을 진행한다(리조트 20% 할인).,사실형,사실형,긍정,긍정,미래,현재,확실,확실
463,위메이드의 신작 ＇미르M＇은 6월 23일 0시에 서비스를 시작한다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
247,현재 환경부와 지자체 90% 보조금 사업으로 5등급 노후 경유차에 부착되고 있는 DPF 인증 제품은 PM 저감 능력이 80% 이상이 되어야만 부착할 수 있다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
362,세인트루이스의 스프링캠프는 플로리다주 주피터의 로저딘 셰보레 스타디움에 차려진다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
585,경자년인 올 1월 첫 천문 현상인 ＇사분의 자리 유성우＇가 가장 잘 보이는 시기를 맞이할 예정이다.,사실형,예측형,긍정,긍정,미래,미래,확실,불확실
69,펄어비스 (대표 정경인)의 신작 배틀로얄 대전액션 게임 ＇섀도우 아레나＇의 2차 테스트가 오후 4시부터 시작된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
10,"LDL 콜레스테롤은 동맥경화와 혈전을 유발하는데, 아보카도의 불포화 지방이 이런 위험을 낮추어 주는 것이다.",사실형,추론형,긍정,긍정,미래,현재,확실,확실
340,강풍 주의 표지판 준수고속도로 위험지역에는 방풍벽이 설치되어 있다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
63,콘크리에프엔비는 사명 변경 이후 콘크리 계열사로 편입돼 식음료 분야를 전담한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
341,카페 내 이벤트 게시판에 해산물이 들어간 음식 사진 또는 게임 내 요리 콘텐츠 화면을 등록하면 게임재화 ＇사이다＇ 100개가 제공한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
54,위메이드는 오는 22일까지 게임에 접속한 모든 이용자에게 ＇K의 완소메달 상자＇와 ＇미스터리 선물 상자＇를 선물하는 이벤트도 실시한다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
533,이벤트 페이지에서 ＇마왕 모로크 침략!＇에 대응하는 6명의 NPC 중 하나를 선택해 응원할 수 있으며 이벤트 종료 후 가장 많은 응원을 받은 NPC를 응원한 이용자들에게 추가 보상을 증정한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
346,수유동 수유래미안 전용 59㎡는 한때 매매가가 3억원대 후반에 그쳤지만 최근 호가가 4억6000만원을 넘나든다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
177,개인별로 5단계 인사평가(A~E)에 따라 임금 인상률을 차등 적용해 연공서열 관행의 폐단을 줄이려는 것이다.,사실형,,긍정,,미래,,확실,
298,스토브리그가 끝나 가니 프로야구 앱도 실시간 채팅 등 업그레이드가 이뤄질 것입니다.,사실형,예측형,긍정,긍정,미래,미래,확실,불확실
507,고도화 및 지능화되는 사이버 위협에 대응하기 위해서는 기업의 노력만으로는 한계가 있다.,사실형,추론형,긍정,부정,미래,현재,확실,확실
31,SNS 계정에 사전예약 소식을 공유한 이용자 중에서도 추첨을 통해 10명에게 아메리카노와 도넛팩 등을 제공한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
623,먼저 데모자르 섬 신규 영지 ＇르나베＇가 추가된다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
55,"투명 OLED, OLED와 관련해 새로운 콘셉트를 발굴하는 것이 목표다.",사실형,사실형,긍정,긍정,미래,미래,확실,확실
174,토트넘의 다음 리그 일정은 오는 12일 새벽 리버풀전이다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
478,대출지원은 5일부터 5월 4일까지 새마을금고에 방문해 신청서를 작성하고 접수하면 된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
549,올해 7월부터 8월까지 진행하는 1단계에서는 전공교육 및 명사특강 등을 통해 정보보안 분야의 기본 소양과 전문지식을 함양한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
209,다만ℓ당 815원이던 세부담이 1260원으로 445원이나 오를 것으로 예상되는 생맥주는 출고가격이 오르게 된다.,사실형,추론형,긍정,긍정,미래,미래,확실,불확실
110,블리자드엔터테인먼트의 전략카드게임 ＇하스스톤＇의 서비스 6주년 기념 특별 이벤트 ＇경쟁의 정신＇이 오는 18일 오전 2시까지 실시된다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
375,전문가들은 당분간 미아뉴타운을 중심으로 강북구 집값 상승세가 이어질 것으로 내다본다.,사실형,예측형,긍정,긍정,미래,미래,확실,불확실
210,해당 프로그램에서는 456만달러(58억8000만원) 상금을 두고 456명의 실제 경쟁자들이 드라마 ＇오징어 게임＇에서 등장했던 각종 게임과 넷플릭스 측이 새롭게 추가한 게임을 통해 최종 우승자를 가린다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
158,이후 21~22일 일반 투자자 대상 일반청약을 진행해 최대 302억원 공모에 나선다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
165,"실제로는 어떨지 6월 8일 오전, 직접 ＇소마월드＇에 들어가 직방 직원들의 메타버스 업무를 엿보기로 했다.",사실형,사실형,긍정,긍정,미래,과거,확실,확실
361,카카오게임즈는 시즌2 업데이트 사전예약에 참가한 이용자에게 한정판 ＇앨리스 코스튬＇을 선물하고 매일 자정부터 새벽 2시 사이에 접속하는 이용자들에게는 ＇레드다이아＇ 1000개를 지급한다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
522,이전 신청을 완료한 이용자에게는 직접서비스 오픈과 함께 전용 게임 아이템을 지급할 예정이다.,사실형,예측형,긍정,긍정,미래,미래,확실,불확실
76,한미 오메가3맥스는 1일 1회 1알만 복용하면 된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
593,오는 4월 1일부터 정식으로 개설되는데 그 전에 녹색성장진흥원 홈페이지에서 학교별·개인별로 신청을 받는다.,사실형,사실형,긍정,긍정,미래,미래,확실,확실
2,국내 첫 출시는 크라우드 펀딩 플래폼 와디즈를 통해 이뤄지며 펀딩 오픈 시기는 오는 9일 오후 2시다.,사실형,,긍정,,미래,,확실,
617,"우리은행도 중국 관련 수출입 중소기업과 음식, 숙박, 관광업을 하는 소상공인을 대상으로 신규 대출 500억원, 대출 연장 500억원을 지원할 예정이다.",사실형,예측형,긍정,긍정,미래,미래,확실,불확실
271,항바이러스제 중에서는 현대바이오사이언스와 일동제약이 올해 긴급사용승인 신청에 도전한다.,사실형,,긍정,,미래,,확실,
292,국립중앙박물관과 국립현대미술관이 공동 주최하고 공립미술관 5개처가 참여한 이번 특별전은 이건희 기증품 수증기관 전체가 협력한 전시로 기증품 295건 355점이 전시된다.,사실형,사실형,긍정,긍정,미래,현재,확실,확실
437,"KEB하나은행은 IPS 본부를 신설하고, 본부 산하에 투자전략부·IPS부·손님투자분석센터를 둬 모니터링과 리스크 관리 기능을 강화하기로 했다.",사실형,사실형,긍정,긍정,미래,미래,확실,확실
2574,물론 정확한 병명을 진단하고 치료하는 일은 수의사의 몫이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
3601,대부분 60대 이상에게서 관찰된다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
1957,"원작 ＇디아블로＇의 명성과 함께 수동 조작 중심의 게임성, 과하지 않은 초반 유료상품 설계로 눈높이를 맞춘 결과로 풀이된다.",사실형,추론형,긍정,긍정,현재,과거,확실,확실
429,롯데손보는 고객경험 혁신방안도 추진하고 있다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
465,"먼저, 상업용 비행기로는 지구촌 항공여행시대를 본격적으로 열어준 B707과 하늘의 여왕 B747, B747 보다 큰 크기를 가진 초대형 기체 A380, 장거리노선에 B747과 A380 시대의 막을 내려준 B777, 제트 여객기 월드 베스트 셀러 B737, B737의 아성을 넘보고 있는 A320 등이 있다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
2951,"아직 미국에 인종차별 정책이 존재하던 시기에 태어난 쌍둥이 자매가 주축이 되어 1950년대부터 1990년대까지 수십 년을 오가며 펼쳐지는 장대한 이야기 속에는 사회가 정한 규칙과 규범에 때로는 적응하고, 때로는 저항하며 치열하게 자신의 삶을 개척하는 생생하고 다양한 인물들이 등장한다.",사실형,사실형,긍정,긍정,현재,과거,확실,확실
2784,"연세우유 생크림빵은 초코·우유·단팥 3종으로, 푹신하고 부드러운 생크림빵 속에 고소하고 진한 우유크림을 담아 촉촉하고 부드러운 식감을 낸다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
1126,이렇게 한바탕 탄핵 소동이 끝나가고 있다.,사실형,,긍정,,현재,,확실,
538,미·중 무역갈등 장기화에 따른 세계 경기 침체와 한일 관계 악화에 따른 소비심리 위축 등은 여전히 변수로 남아 있다.,사실형,추론형,긍정,긍정,현재,현재,확실,불확실
2304,"국내에서 선보인 수많은 드라마와 예능 시리즈가 흥행가도를 달렸고, 이는 곧 대중문화 트렌드이자 나아가 글로벌적인 인기로 이어지곤 한다.",사실형,추론형,긍정,긍정,현재,과거,확실,확실
416,한마디로 위성정당은 거대 정당이 지지자를 위해 만든 결과물이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
2583,국왕은 조정의 의견을 따르지 않고 자기 마음대로 나라를 통치한다.,사실형,사실형,긍정,부정,현재,현재,확실,확실
2605,이미 최근 2년간 단내 나는 훈련을 소화한 뒤 딴 열매의 달콤함을 김효주는 경험으로 알고 있다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
3402,한국시간 15일 오후 6시30분 현재 코인마켓캡 집계에 따르면 비트코인 가격은 전일 대비 2398.14달러(10.62%) 내린 개당 2만183.96달러를 기록하고 있다.,사실형,,긍정,,현재,,확실,
2223,바이러스 전파 가능성을 최대한 차단하기 위해서다.,사실형,추론형,긍정,긍정,현재,현재,확실,확실
33,1973년에 아케이드 사업장에 해당하는 전자유기장업종이 당시 보건사회부령으로 입법화 된 후 이듬해인 1974년에 전자유기장업법에 의거해 전자유기장에 신규 허가를 내주지 않기로 결정한 것이 게임규제의 시작이다.,사실형,사실형,긍정,긍정,현재,과거,확실,확실
2776,프라이탁 또한 판매가 기업의 유일한 목표는 아니라는 점을 강조한다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
2680,"미국에서 소매 영업에 종사하는 근로자는 5200만명, 전체 근로자 4분의 1에 달한다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
287,"뉴비의 자율주행은 AI, 머신러닝, 컴퓨터비전 등의 기술을 기반으로 한다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
2817,최종 수상작 3편과 각 부문별 1위작은 ＇유나이트 서울 2020＇현장에서 작품을 선보일 기회 또한 제공된다.,사실형,사실형,긍정,긍정,현재,미래,확실,확실
350,해외 전용 유심(USIM) 및 포켓 와이파이 할인 혜택도 제공한다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
1438,"틈 날 때마다 스트레칭을 하고, 한 시간에 한 번씩 자세를 바꾸는 것은 기본이다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
1697,만약 하체 머플러 중간 부분에 머플러 뒷부분으로 토사 등 오염 빗물이 역류하면 백금촉매인 DPF 필터는 오물 등으로 막혀 버린다.,사실형,추론형,긍정,긍정,현재,현재,확실,확실
3706,＇기생충＇은 전체 매출 가운데 북미 비중이 21.5%로 지난 9년간 작품상 수상작 평균(38.5%) 대비 매우 낮은 수준이다.,사실형,사실형,긍정,부정,현재,현재,확실,확실
907,"2020년 한국보건산업진흥원에서 발표한 ＇고령친화산업 육성산업 보고서＇에 따르면 요양, 식품, 의약품 등 관련 시장 규모는 2010년 약 33조2000억원에서 2020년 124조9000억원으로 3배 이상 증가했다.",사실형,사실형,긍정,긍정,현재,과거,확실,확실
4231,회사채는 다르다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
3008,그런데 숙녕옹주는 불행히도 스무 살 꽃다운 나이에 천연두로 목숨을 잃는다.,사실형,추론형,긍정,부정,현재,현재,확실,확실
1564,살구씨나 복숭아씨에 독성이 있기 때문이라는 것이다.,사실형,추론형,긍정,긍정,현재,현재,확실,확실
2245,현재 유행하는 A형 독감은 12월 말~2월 초가 시즌이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
584,"결국 한국 수출의 대들보 역할을 하는 D램, 낸드플래시 등 메모리반도체 수요가 얼마나 빠른 속도로 회복하느냐가 수출 반등의 열쇠가 될 것이라는 분석이 우세하다.",사실형,추론형,긍정,긍정,현재,미래,확실,불확실
2295,"길드 공방을 통해 길드장은 아이템 제작, 재화 소비 및 배분 방식을 관리할 수 있고 길드원들은 자신이 필요한 아이템을 등록해 공방 아이템의 진행도를 길드 포인트로 축적해 구매할 수도 있게 됐다.",사실형,사실형,긍정,긍정,현재,과거,확실,확실
3096,도면이 수십 장에 이를 정도로 복잡한 배선이 수 ㎞ 길이로 얽혀 있다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
4305,특히 매주 공개되는 카카오톡 채널의 연재 콘텐츠 ＇트윙클 웹＇에서는 게임 이미지와 콘텐츠 내 레이스명 등을 공개해 일부 현지화 모습을 선보이고 있다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
633,실제 자금 흐름과는 무관한 금융사가 개인 ＇지시＇만으로 자산을 옮길 수 있도록 해주는 게 마이 페이먼트 산업이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
2634,우선 새 정부의 방침대로 금투세 부과를 2년 유예하기 위해선 관련법 개정이 필요하다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
230,이 민사소송은 서울중앙지방법원 민사22부에서 심리 중이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
718,신종 코로나 바이러스 확산 지역 내 저소득 가정을 위한 감염 예방 키트도 3000개 지원된다.,사실형,사실형,긍정,긍정,현재,미래,확실,확실
354,하지만 무대는 특이하게도 세계의 금융 중심인 월스트리트가 아닌 파키스탄이다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
1808,"설악산국립공원은 눈잣나무 서식지를 특별 보호구역으로 지정, 관리하고 있다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
4346,식이 섬유의 효능은 의외로 다양하다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
2638,축구 국가대표 손흥민(토트넘 홋스퍼·사진)이 자선경매에서 자신의 축구화와 유니폼을 낙찰 받은 주인공들과 직접 만난다.,사실형,사실형,긍정,긍정,현재,미래,확실,확실
1962,우주·방산 업계 사람들을 만나다 보면 가장 많이 듣는 말이 ＇맨땅에 헤딩＇이다.,사실형,대화형,긍정,긍정,현재,현재,확실,확실
4739,먼저 BC카드의 생활결제플랫폼 페이북 내 ＇여행＇ 카테고리나 인터파크투어를 통해 ＇여행엔BC＇ 전용 항공권을 BC카드로 결제하는 고객에게는 특가 할인 혜택을 상시 제공한다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
1255,에어컨 생산라인을 풀가동하는가 하면 신제품도 잇따라 나온다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
1108,"확인 결과 대상자의 신변에 이상이 있을 경우 복지플래너는 주거환경, 의료, 생활편의 등 다양한 분야에서 이들에게 맞는 복지지원책을 강구하고 서비스 받을 수 있도록 지원하고 있다.",사실형,사실형,긍정,긍정,현재,현재,확실,확실
1743,"이로 인해 발생하는 정전기와 피부 각질, 거칠어진 피부결을 정돈하면서 고보습 성분이 함유된 저자극 보디로션으로 촉촉한 상태를 유지한다.",사실형,추론형,긍정,긍정,현재,현재,확실,확실
3819,딱딱한 바닥의 신발이나 굽이 높은 하이힐 등 불편한 신발을 착용할 때도 생긴다.,사실형,추론형,긍정,긍정,현재,현재,확실,확실
2473,가령 특정 소비재의 인기가 늘어 업무가 늘었다면 단순히 이것만 가지고는 특별연장근로 사유로 인정받지 못한다.,사실형,추론형,긍정,부정,현재,현재,확실,확실
1720,"물질은 정신의 가치를 일깨우고, 디지털은 아날로그 감성을 부른다.",사실형,추론형,긍정,긍정,현재,현재,확실,확실
1144,바로 천연탄산수가 샘솟는 초정약수다.,사실형,사실형,긍정,긍정,현재,현재,확실,확실
0,두 사람이 주고받은 시가 한 질이나 됐으며 당시 공경대부도 백대붕의 문장에 감탄해 그를 함부로 대하지 못했다고 한다.,사실형,추론형,미정,긍정,과거,과거,확실,불확실
1,한국의 경우 콘솔 중심의 서구권 시장보다는 PC온라인게임이 주를 이뤘던 중국을 비롯한 아시아권 시장에서 성장한 탓도 크다.,사실형,추론형,미정,긍정,과거,과거,확실,확실
0,마이크로소프트는 해당 게임의 글로벌 발매와 동시에 엑스박스 게임패스로도 이용할 수 있게 제공할 예정이다.,사실형,예측형,미정,긍정,미래,미래,확실,불확실
1,이제 관심은 ＇기생충＇이 영화 산업 중심지 북미에서 비영어 작품으로 최고의 흥행 기록을 세울지다.,사실형,추론형,미정,긍정,미래,미래,확실,불확실
2,이들 두 ESL 프로 투어 외에도 아마추어 선수 등을 위한 주간 ESL 오픈컵(ESL Open Cups)이 진행될 예정이다.,사실형,사실형,미정,긍정,미래,미래,확실,불확실
3,HDMI 포트를 통해 대형 TV에 연결해 내장된 20가지의 네오지오 오리지널 게임을 즐길 수 있으며 추가 게임도 주기적으로 공개될 예정이다.,사실형,사실형,미정,긍정,미래,현재,확실,확실
4,칠판에 적기 전에 수첩으로 먼저 확인또한 대표자 학생 중에 몇몇은 곧 수첩을 하나씩 지급받을 예정이다.,사실형,사실형,미정,긍정,미래,미래,확실,확실
5,지난 12월 스팀(Steam)에 얼리 엑세스(Early Access) 출시된 이후 스팀이 선정한 ＇2019 최고 출시작＇으로 선정된 바 있으며 올해 1분기 내에 정식 출시할 예정이다.,사실형,사실형,미정,긍정,미래,과거,확실,확실
6,"한국형 장거리공대지유도탄은 적의 대공위협지역에서 벗어난 거리에서 전략 표적을 정밀 공격할 수 있는 순항유도탄으로 독일산 타우러스 대비 낮은 도입 단가와 유지 비용, 더 높은 정밀도, 항재밍 능력 등 주요 성능은 동급 이상으로 항공 플랫폼 탑재 효율성 및 생존성 극대화를 위해 소형화, 경량화, 항공연동화, 스텔스 기능까지 더해질 예정이다.",사실형,예측형,미정,긍정,미래,미래,확실,불확실
7,여기에다가 외부 추천위원들의 추천·동의 절차를 신설하겠다는 것이다.,사실형,사실형,미정,긍정,미래,미래,확실,확실
8,새로운 ＇ESL 프로 투어 스타크래프트2＇는 기존 ＇스타크래프트2 월드 챔피언십 시리즈＇를 계승해 네 개 이상의 대륙에서 펼쳐질 예정이다.,사실형,예측형,미정,긍정,미래,미래,확실,불확실
9,"LCH 개발사업은 해외 도입 기체들뿐인 국내 민관 헬기를 대체 목적의 소형 민수헬기를 개발사업으로, LAH와 같은 플랫폼을 기반으로 승객 운송, 탐색구조, 응급의료, 치안유지, 화재진압 등에 운용할 수 있는 다목적 기체로 개발 중이며, 2018년 초도비행을 거쳐 2021년 개발 완료 예정이다.",사실형,사실형,미정,긍정,미래,미래,확실,확실
